,Code,Name,Maps Link,Restaurant Link,Neighbour,City,State,Data-Address,Address,Tel
484,35823,Subway Jardim Aeroporto,"https://maps.google.com/maps/dir/?api=1&destination=-15.6524344,-56.1224647&travelmode=driving",https://restaurantes.subway.com/subway-jardim-aeroporto-v-rzea-grande-mt,jardim-aeroporto-varzea-grande-mt,varzea-grande,mt,avenida-presidente-artur-bernardes-jardim-aeroporto-varzea-grande-mt,                    Avenida Presidente Artur Bernardes - Jardim Aeroporto - Várzea Grande - MT                ,tel:+556530296006
485,35825,Subway Recanto das Emas,"https://maps.google.com/maps/dir/?api=1&destination=-15.9035917,-48.0655356&travelmode=driving",https://restaurantes.subway.com/subway-recanto-das-emas-bras-lia-df,recanto-das-emas-brasilia-df,brasilia,df,quadra-103-lote-10-loja-2-recanto-das-emas-brasilia-df,                    Quadra 103 Lote 10 Loja 2 - Recanto Das Emas - Brasília - DF                ,tel:+556130270455
486,35832,Subway ,"https://maps.google.com/maps/dir/?api=1&destination=-23.54071,-46.55146&travelmode=driving",https://restaurantes.subway.com/subway-s-o-paulo-sp,-sao-paulo-sp,sao-paulo,sp,av-itingussu-853-sao-paulo-sp,"                    Av. Itingussu, 853 - São Paulo - SP                ",tel:+551125076638
487,35833,Subway Vila Planalto,"https://maps.google.com/maps/dir/?api=1&destination=-20.46157,-54.63174&travelmode=driving",https://restaurantes.subway.com/subway-vila-planalto-campo-grande-ms,vila-planalto-campo-grande-ms,campo-grande,ms,avenida-julio-de-castilho-vila-planalto-campo-grande-ms,                    Avenida Júlio De Castilho - Vila Planalto - Campo Grande - MS                ,tel:+556732530040
488,35835,Subway Centro,"https://maps.google.com/maps/dir/?api=1&destination=-29.1644375,-51.1775478&travelmode=driving",https://restaurantes.subway.com/subway-centro-caxias-do-sul-rs,centro-caxias-do-sul-rs,caxias-do-sul,rs,rua-borges-de-medeiros-centro-caxias-do-sul-rs,                    Rua Borges De Medeiros - Centro - Caxias Do Sul - RS                ,tel:+5551981470940
489,35836,Subway Bairro Porto do Baé,"https://maps.google.com/maps/dir/?api=1&destination=-15.8913777,-52.2542455&travelmode=driving",https://restaurantes.subway.com/subway-bairro-porto-do-ba-barra-do-gar-as-mt,bairro-porto-do-bae-barra-do-garcas-mt,barra-do-garcas,mt,rua-jose-valeriano-da-costa-bairro-porto-do-bae-barra-do-garcas-mt,                    Rua José Valeriano Da Costa - Bairro Porto Do Baé - Barra Do Garças - MT                ,tel:+5565981520144
490,35838,Subway Centro,"https://maps.google.com/maps/dir/?api=1&destination=-25.4409001,-54.3994718&travelmode=driving",https://restaurantes.subway.com/subway-centro-santa-terezinha-de-itaipu-pr,centro-santa-terezinha-de-itaipu-pr,santa-terezinha-de-itaipu,pr,rua-dos-estudantes-1866-centro-santa-terezinha-de-itaipu-pr,"                    Rua Dos Estudantes, 1866 - Centro - Santa Terezinha De Itaipu - PR                ",tel:+5545998148224
491,35841,Subway Vila Formosa,"https://maps.google.com/maps/dir/?api=1&destination=-23.57101,-46.53075&travelmode=driving",https://restaurantes.subway.com/subway-vila-formosa-s-o-paulo-sp,vila-formosa-sao-paulo-sp,sao-paulo,sp,avenida-joao-xxiii-vila-formosa-sao-paulo-sp,                    Avenida João Xxiii - Vila Formosa - São Paulo - SP                ,tel:+551137946084
492,35843,Subway Chafariz,"https://maps.google.com/maps/dir/?api=1&destination=-16.7144084,-49.264092000000005&travelmode=driving",https://restaurantes.subway.com/subway-setor-bueno-goi-nia-go,setor-bueno-goiania-go,goiania,go,av-t-63-635-posto-de-gasolina-setor-bueno-goiania-go,"                    Av. T-63, 635 - Posto De Gasolina - Setor Bueno - Goiânia - GO                ",tel:+556230916211
493,35844,Subway Vila Olinda,"https://maps.google.com/maps/dir/?api=1&destination=-20.49796,-54.61032&travelmode=driving",https://restaurantes.subway.com/subway-vila-olinda-campo-grande-ms,vila-olinda-campo-grande-ms,campo-grande,ms,rua-joaquim-manoel-de-souza-vila-olinda-campo-grande-ms,                    Rua Joaquim Manoel De Souza - Vila Olinda - Campo Grande - MS                ,tel:+556730561164
494,35846,Subway ,"https://maps.google.com/maps/dir/?api=1&destination=-22.79634,-43.35313&travelmode=driving",https://restaurantes.subway.com/subway-s-o-jo-o-de-meriti-rj,-sao-joao-de-meriti-rj,sao-joao-de-meriti,rj,rua-maria-soares-sendas-sao-joao-de-meriti-rj,                    Rua Maria Soares Sendas - São João De Meriti - RJ                ,tel:+552127528387
495,35849,Subway Centro,"https://maps.google.com/maps/dir/?api=1&destination=-26.3036809,-48.8486289&travelmode=driving",https://restaurantes.subway.com/subway-centro-joinville-sc,centro-joinville-sc,joinville,sc,shopping-mueller-rua-visconde-de-taunay-centro-joinville-sc,                    Shopping Mueller - Rua Visconde De Taunay - Centro - Joinville - SC                ,tel:+554730277990
496,35850,Subway Centro,"https://maps.google.com/maps/dir/?api=1&destination=-24.32552,-50.62263&travelmode=driving",https://restaurantes.subway.com/subway-centro-tel-maco-borba-pr,centro-telemaco-borba-pr,telemaco-borba,pr,avenida-horacio-klabin-centro-telemaco-borba-pr,                    Avenida Horácio Klabin - Centro - Telêmaco Borba - PR                ,tel:+554232723238
497,35851,Subway Realengo,"https://maps.google.com/maps/dir/?api=1&destination=-22.87784,-43.4404&travelmode=driving",https://restaurantes.subway.com/subway-realengo-rio-de-janeiro-rj,realengo-rio-de-janeiro-rj,rio-de-janeiro,rj,avenida-de-santa-cruz-realengo-rio-de-janeiro-rj,                    Avenida De Santa Cruz - Realengo - Rio De Janeiro - RJ                ,tel:+552177024028
498,35852,Subway Centro,"https://maps.google.com/maps/dir/?api=1&destination=-2.9949252,-47.3564092&travelmode=driving",https://restaurantes.subway.com/subway-centro-paragominas-pa,centro-paragominas-pa,paragominas,pa,travessa-sergipe-centro-paragominas-pa,                    Travessa Sergipe - Centro - Paragominas - PA                ,tel:+559137290529
499,35853,Subway Centro,"https://maps.google.com/maps/dir/?api=1&destination=-18.854472,-41.9535453&travelmode=driving",https://restaurantes.subway.com/subway-centro-governador-valadares-mg,centro-governador-valadares-mg,governador-valadares,mg,avenida-sete-de-setembro-centro-governador-valadares-mg,                    Avenida Sete De Setembro - Centro - Governador Valadares - MG                ,tel:+553332724097
500,35854,Subway Centro,"https://maps.google.com/maps/dir/?api=1&destination=-22.230221,-45.937943&travelmode=driving",https://restaurantes.subway.com/subway-centro-pouso-alegre-mg,centro-pouso-alegre-mg,pouso-alegre,mg,rodovia-jk-br-459-centro-pouso-alegre-mg,                    Rodovia Jk BR 459 - Centro - Pouso Alegre - MG                ,tel:+553534275590
501,35855,Subway Central,"https://maps.google.com/maps/dir/?api=1&destination=0.0355551,-51.0665103&travelmode=driving",https://restaurantes.subway.com/subway-central-macap-ap,central-macapa-ap,macapa,ap,rua-manoel-eudoxio-pereira-central-macapa-ap,                    Rua Manoel Eudóxio Pereira - Central - Macapá - AP                ,tel:+559632234618
502,35856,Subway São Paulo,"https://maps.google.com/maps/dir/?api=1&destination=-23.67666,-46.65963&travelmode=driving",https://restaurantes.subway.com/subway-s-o-paulo-s-o-paulo-sp,sao-paulo-sao-paulo-sp,sao-paulo,sp,avenida-yervant-kissajikian-sao-paulo-sao-paulo-sp,                    Avenida Yervant Kissajikian - São Paulo - São Paulo - SP                ,tel:+551156214000
503,35857,Subway Zona 01,"https://maps.google.com/maps/dir/?api=1&destination=-23.4197651,-51.9328398&travelmode=driving",https://restaurantes.subway.com/subway-zona-01-maring-pr,zona-01-maringa-pr,maringa,pr,avenida-maua-zona-01-maringa-pr,                    Avenida Mauá - Zona 01 - Maringá - PR                ,tel:+554432279965
504,35860,Subway Eldorado,"https://maps.google.com/maps/dir/?api=1&destination=-19.9460369,-44.0315825&travelmode=driving",https://restaurantes.subway.com/subway-eldorado-contagem-mg,eldorado-contagem-mg,contagem,mg,avenida-joao-cesar-de-oliveira-eldorado-contagem-mg,                    Avenida João César De Oliveira - Eldorado - Contagem - MG                ,tel:+553133912956
505,35862,Subway Jardim Guairaca,"https://maps.google.com/maps/dir/?api=1&destination=-23.6015,-46.53138&travelmode=driving",https://restaurantes.subway.com/subway-jardim-guairaca-s-o-paulo-sp,jardim-guairaca-sao-paulo-sp,sao-paulo,sp,avenida-do-oratorio-jardim-guairaca-sao-paulo-sp,                    Avenida Do Oratório - Jardim Guairaca - São Paulo - SP                ,tel:+551127037277
506,35863,Subway Centro,"https://maps.google.com/maps/dir/?api=1&destination=-18.85498,-41.94293&travelmode=driving",https://restaurantes.subway.com/subway-centro-governador-valadares-mg,centro-governador-valadares-mg,governador-valadares,mg,rua-dom-pedro-ii-centro-governador-valadares-mg,                    Rua Dom Pedro Ii - Centro - Governador Valadares - MG                ,tel:+553332211707
507,35864,Subway - 48458 JARDIMA DA PENHA,"https://maps.google.com/maps/dir/?api=1&destination=-20.278617,-40.300962&travelmode=driving",https://restaurantes.subway.com/subway-48458-jardima-da-penha-vit-ria-es,jardima-da-penha-vitoria-es,vitoria,es,rua-darcy-grijo-50-loja-11-jardima-da-penha-vitoria-es,"                    Rua Darcy Grijó, 50 - Loja 11. - Jardima Da Penha - Vitória - ES                ",tel:+552730193730
508,35865,Subway São Miguel Paulista,"https://maps.google.com/maps/dir/?api=1&destination=-23.4953079,-46.4347719&travelmode=driving",https://restaurantes.subway.com/subway-s-o-miguel-paulista-s-o-paulo-sp,sao-miguel-paulista-sao-paulo-sp,sao-paulo,sp,avenida-marechal-tito-sao-miguel-paulista-sao-paulo-sp,                    Avenida Marechal Tito - São Miguel Paulista - São Paulo - SP                ,tel:+551135640025
509,35868,Subway Centro,"https://maps.google.com/maps/dir/?api=1&destination=-21.67339,-49.75717&travelmode=driving",https://restaurantes.subway.com/subway-centro-lins-sp,centro-lins-sp,lins,sp,rua-pedro-de-toledo-centro-lins-sp,                    Rua Pedro De Toledo - Centro - Lins - SP                ,tel:+551435223130
510,35869,Subway Asa Norte,"https://maps.google.com/maps/dir/?api=1&destination=-15.7577386,-47.883444&travelmode=driving",https://restaurantes.subway.com/subway-asa-norte-brasilia-df,asa-norte-brasilia-df,brasilia,df,comercio-local-norte-209-asa-norte-brasilia-df,                    Comércio Local Norte 209 - Asa Norte - Brasilia - DF                ,tel:+556130413151
511,35870,Subway SANTOS DUMONT,"https://maps.google.com/maps/dir/?api=1&destination=-18.4161526,-49.233081&travelmode=driving",https://restaurantes.subway.com/subway-santos-dumont-itumbiara-go,santos-dumont-itumbiara-go,itumbiara,go,avenida-santos-dumont-1120-supermercado-reis-santos-dumont-itumbiara-go,"                    Avenida Santos Dumont, 1120 - Supermercado Reis - Santos Dumont - Itumbiara - GO                ",tel:+556434320106
512,35871,Subway Aleixo,"https://maps.google.com/maps/dir/?api=1&destination=-3.08737,-59.99722&travelmode=driving",https://restaurantes.subway.com/subway-aleixo-manaus-am,aleixo-manaus-am,manaus,am,avenida-ephigenio-salles-aleixo-manaus-am,                    Avenida Ephigênio Salles - Aleixo - Manaus - AM                ,tel:+559232363381
513,35872,Subway Luziste de Freitas,"https://maps.google.com/maps/dir/?api=1&destination=-18.9160219,-48.3290379&travelmode=driving",https://restaurantes.subway.com/subway-luziste-de-freitas-uberl-ndia-mg,luziste-de-freitas-uberlandia-mg,uberlandia,mg,av-jose-fonseca-e-silva-402-luziste-de-freitas-uberlandia-mg,"                    Av: José Fonseca E Silva, 402 - Luziste De Freitas - Uberlândia - MG                ",tel:+553432146368
514,35873,Subway Parnamirim,"https://maps.google.com/maps/dir/?api=1&destination=-8.0370499,-34.9121227&travelmode=driving",https://restaurantes.subway.com/subway-parnamirim-recife-pe,parnamirim-recife-pe,recife,pe,rua-doutor-joao-santos-filho-255-loja-25e-26e-27e-parnamirim-recife-pe,"                    Rua Doutor João Santos Filho, 255 - Loja 25e/26e/27e - Parnamirim - Recife - PE                ",tel:+558133040938
515,35874,Subway Aparecida,"https://maps.google.com/maps/dir/?api=1&destination=-23.9791032,-46.3133586&travelmode=driving",https://restaurantes.subway.com/subway-aparecida-santos-sp,aparecida-santos-sp,santos,sp,rua-alexandre-martins-aparecida-santos-sp,                    Rua Alexandre Martins - Aparecida - Santos - SP                ,tel:+551333260091
516,35875,Subway Setor Central,"https://maps.google.com/maps/dir/?api=1&destination=-16.517516,-50.3921995&travelmode=driving",https://restaurantes.subway.com/subway-setor-central-s-o-lu-s-de-montes-belos-go,setor-central-sao-luis-de-montes-belos-go,sao-luis-de-montes-belos,go,rua-dos-buritis-setor-central-sao-luis-de-montes-belos-go,                    Rua Dos Buritis - Setor Central - São Luís De Montes Belos - GO                ,tel:+556436711452
517,35876,Subway Centro,"https://maps.google.com/maps/dir/?api=1&destination=-21.2418443,-44.99857639999999&travelmode=driving",https://restaurantes.subway.com/subway-centro-lavras-mg,centro-lavras-mg,lavras,mg,praca-doutor-augusto-silva-562-centro-lavras-mg,"                    Praça Doutor Augusto Silva, 562 - Centro - Lavras - MG                ",tel:+553538214539
518,35877,Subway Centro,"https://maps.google.com/maps/dir/?api=1&destination=-5.5165589,-47.4877603&travelmode=driving",https://restaurantes.subway.com/subway-centro-imperatriz-ma,centro-imperatriz-ma,imperatriz,ma,rua-piaui-centro-imperatriz-ma,                    Rua Piauí - Centro - Imperatriz - MA                ,tel:+559935254237
519,35880,Subway Centro,"https://maps.google.com/maps/dir/?api=1&destination=-22.73193,-45.12344&travelmode=driving",https://restaurantes.subway.com/subway-centro-lorena-sp,centro-lorena-sp,lorena,sp,praca-doutor-arnolfo-de-azevedo-centro-lorena-sp,                    Praça Doutor Arnolfo De Azevedo - Centro - Lorena - SP                ,tel:+551233010349
520,35881,Subway Maria Luiza,"https://maps.google.com/maps/dir/?api=1&destination=-24.97586,-53.45465&travelmode=driving",https://restaurantes.subway.com/subway-maria-luiza-cascavel-pr,maria-luiza-cascavel-pr,cascavel,pr,rua-carlos-gomes-maria-luiza-cascavel-pr,                    Rua Carlos Gomes - Maria Luiza - Cascavel - PR                ,tel:+554532270448
521,35884,Subway Centro,"https://maps.google.com/maps/dir/?api=1&destination=-6.7700922,-43.0149018&travelmode=driving",https://restaurantes.subway.com/subway-centro-floriano-pi,centro-floriano-pi,floriano,pi,av-getulio-vargas-centro-floriano-pi,                    Av Getulio Vargas - Centro - Floriano - PI                ,tel:+558994082902
522,35886,Subway Centro,"https://maps.google.com/maps/dir/?api=1&destination=-21.4688239,-47.0002463&travelmode=driving",https://restaurantes.subway.com/subway-centro-mococa-sp,centro-mococa-sp,mococa,sp,rua-coronel-diogo-centro-mococa-sp,                    Rua Coronel Diogo - Centro - Mococa - SP                ,tel:+551936651146
523,35887,Subway Jardim das Rosas,"https://maps.google.com/maps/dir/?api=1&destination=-22.1173325,-51.40574030000005&travelmode=driving",https://restaurantes.subway.com/subway-jardim-das-rosas-presidente-prudente-sp,jardim-das-rosas-presidente-prudente-sp,presidente-prudente,sp,avenida-manoel-goulart-2400-prudenshopping-jardim-das-rosas-presidente-prudente-sp,"                    Avenida Manoel Goulart, 2400 - Prudenshopping - Jardim Das Rosas - Presidente Prudente - SP                ",tel:+551832213411
524,35889,Subway Barro Vermelho,"https://maps.google.com/maps/dir/?api=1&destination=-20.2942814,-40.301383&travelmode=driving",https://restaurantes.subway.com/subway-barro-vermelho-vit-ria-es,barro-vermelho-vitoria-es,vitoria,es,avenida-nossa-senhora-da-penha-barro-vermelho-vitoria-es,                    Avenida Nossa Senhora Da Penha - Barro Vermelho - Vitória - ES                ,tel:+552730292960
525,35890,Subway Centro,"https://maps.google.com/maps/dir/?api=1&destination=-25.434,-49.28214&travelmode=driving",https://restaurantes.subway.com/subway-centro-curitiba-pr,centro-curitiba-pr,curitiba,pr,alameda-doutor-carlos-de-carvalho-centro-curitiba-pr,                    Alameda Doutor Carlos De Carvalho - Centro - Curitiba - PR                ,tel:+554130777201
526,35891,Subway Perequê,"https://maps.google.com/maps/dir/?api=1&destination=-23.813938543610757,-45.36695107249144&travelmode=driving",https://restaurantes.subway.com/subway-perequ-ilhabela-sp,pereque-ilhabela-sp,ilhabela,sp,avenida-princesa-isabel-loja-6-pereque-ilhabela-sp,                    Avenida Princesa Isabel - Loja 6 - Perequê - Ilhabela - SP                ,tel:+551238963065
527,35894,Subway Pilares,"https://maps.google.com/maps/dir/?api=1&destination=-22.8800938,-43.2946399&travelmode=driving",https://restaurantes.subway.com/subway-pilares-rio-de-janeiro-rj,pilares-rio-de-janeiro-rj,rio-de-janeiro,rj,avenida-joao-ribeiro-pilares-rio-de-janeiro-rj,                    Avenida João Ribeiro - Pilares - Rio De Janeiro - RJ                ,tel:+552132643611
528,35895,Subway Loteamento Paiquerê,"https://maps.google.com/maps/dir/?api=1&destination=-22.9811274,-47.0125029&travelmode=driving",https://restaurantes.subway.com/subway-loteamento-paiquer-valinhos-sp,loteamento-paiquere-valinhos-sp,valinhos,sp,rua-luiz-spiandorelli-neto-loteamento-paiquere-valinhos-sp,                    Rua Luiz Spiandorelli Neto - Loteamento Paiquerê - Valinhos - SP                ,tel:+551933278978
529,35896,Subway Centro,"https://maps.google.com/maps/dir/?api=1&destination=-22.5631345,-47.4028717&travelmode=driving",https://restaurantes.subway.com/subway-centro-limeira-sp,centro-limeira-sp,limeira,sp,r-santa-cruz-centro-limeira-sp,                    R. Santa Cruz - Centro - Limeira - SP                ,tel:+551934451158
530,35900,Subway Centro,"https://maps.google.com/maps/dir/?api=1&destination=-19.92617,-43.93759&travelmode=driving",https://restaurantes.subway.com/subway-centro-belo-horizonte-mg,centro-belo-horizonte-mg,belo-horizonte,mg,r-da-bahia-centro-belo-horizonte-mg,                    R. Da Bahia - Centro - Belo Horizonte - MG                ,tel:+553136439126
531,35901,Subway ,"https://maps.google.com/maps/dir/?api=1&destination=-23.58205,-46.56219&travelmode=driving",https://restaurantes.subway.com/subway-s-o-paulo-sp,-sao-paulo-sp,sao-paulo,sp,avenida-professor-luiz-ignacio-anhaia-mello-sao-paulo-sp,                    Avenida Professor Luíz Ignácio Anhaia Mello - São Paulo - SP                ,tel:+551121164236
532,35903,Subway Centro,"https://maps.google.com/maps/dir/?api=1&destination=-15.3317567,-49.117674&travelmode=driving",https://restaurantes.subway.com/subway-centro-goian-sia-go,centro-goianesia-go,goianesia,go,av-goias-452-sala-1-centro-goianesia-go,"                    Av. Goiás, 452 - Sala 1 - Centro - Goianésia - GO                ",tel:+556233533426
533,35904,Subway Centro,"https://maps.google.com/maps/dir/?api=1&destination=-23.3045058,-45.9620877&travelmode=driving",https://restaurantes.subway.com/subway-centro-jacare-sp,centro-jacarei-sp,jacarei,sp,rua-olimpio-catao-centro-jacarei-sp,                    Rua Olímpio Catão - Centro - Jacareí - SP                ,tel:+551239533742
534,35908,Subway Jardim Panorama,"https://maps.google.com/maps/dir/?api=1&destination=-22.335909,-49.0523366&travelmode=driving",https://restaurantes.subway.com/subway-jardim-panorama-bauru-sp,jardim-panorama-bauru-sp,bauru,sp,rua-nicolau-assis-jardim-panorama-bauru-sp,                    Rua Nicolau Assis - Jardim Panorama - Bauru - SP                ,tel:+551432069299
535,35909,Subway ,"https://maps.google.com/maps/dir/?api=1&destination=-22.87836,-42.02594&travelmode=driving",https://restaurantes.subway.com/subway-cabo-frio-rj,-cabo-frio-rj,cabo-frio,rj,rua-henrique-terra-cabo-frio-rj,                    Rua Henrique Terra - Cabo Frio - RJ                ,tel:+552226472124
536,35910,Subway Alphaville,"https://maps.google.com/maps/dir/?api=1&destination=-23.4625544,-46.8756118&travelmode=driving",https://restaurantes.subway.com/subway-alphaville-santana-de-parna-ba-sp,alphaville-santana-de-parnaiba-sp,santana-de-parnaiba,sp,avenida-yojiro-takaoka-alphaville-santana-de-parnaiba-sp,                    Avenida Yojiro Takaoka - Alphaville - Santana De Parnaíba - SP                ,tel:+551141536123
537,35911,Subway Santa Maria,"https://maps.google.com/maps/dir/?api=1&destination=-29.69673,-53.79688&travelmode=driving",https://restaurantes.subway.com/subway-nossa-senhora-de-lourdes-santa-maria-rs,nossa-senhora-de-lourdes-santa-maria-rs,santa-maria,rs,avenida-fernando-ferrari-nossa-senhora-de-lourdes-santa-maria-rs,                    Avenida Fernando Ferrari - Nossa Senhora De Lourdes - Santa Maria - RS                ,tel:+555530285600
538,35912,Subway Centro,"https://maps.google.com/maps/dir/?api=1&destination=-29.9103099,-51.182861&travelmode=driving",https://restaurantes.subway.com/subway-centro-canoas-rs,centro-canoas-rs,canoas,rs,avenida-guilherme-schell-centro-canoas-rs,                    Avenida Guilherme Schell - Centro - Canoas - RS                ,tel:+555130593374
539,35914,Subway Jardim Petrópolis,"https://maps.google.com/maps/dir/?api=1&destination=-20.4530592,-54.6685897&travelmode=driving",https://restaurantes.subway.com/subway-jardim-petr-polis-campo-grande-ms,jardim-petropolis-campo-grande-ms,campo-grande,ms,avenida-capibaribe-jardim-petropolis-campo-grande-ms,                    Avenida Capibaribe - Jardim Petrópolis - Campo Grande - MS                ,tel:+556730281056
540,35915,Subway Centro,"https://maps.google.com/maps/dir/?api=1&destination=-9.386339,-40.4886161&travelmode=driving",https://restaurantes.subway.com/subway-centro-petrolina-pe,centro-petrolina-pe,petrolina,pe,av-monsenhor-angelo-sampaio-100-river-shopping-centro-petrolina-pe,"                    Av Monsenhor Angelo Sampaio, 100 - River Shopping - Centro - Petrolina - PE                ",tel:+558738617635
541,35917,Subway ,"https://maps.google.com/maps/dir/?api=1&destination=-2.7517093,-42.8260188&travelmode=driving",https://restaurantes.subway.com/subway-barreirinhas-ma,-barreirinhas-ma,barreirinhas,ma,avenida-beira-rio-barreirinhas-ma,                    Avenida Beira Rio - Barreirinhas - MA                ,tel:+559833490436
542,35921,Subway Centro,"https://maps.google.com/maps/dir/?api=1&destination=-19.7501265,-47.933698&travelmode=driving",https://restaurantes.subway.com/subway-centro-uberaba-mg,centro-uberaba-mg,uberaba,mg,avenida-leopoldino-de-oliveira-centro-uberaba-mg,                    Avenida Leopoldino De Oliveira - Centro - Uberaba - MG                ,tel:+553433361090
543,35922,Subway Rod. BR 101 - Centro,"https://maps.google.com/maps/dir/?api=1&destination=-7.847906998426899,-34.909449581011394&travelmode=driving",https://restaurantes.subway.com/subway-rod-br-101-centro-igarassu-pe,rod-br-101-centro-igarassu-pe,igarassu,pe,avenida-alfredo-bandeira-de-melo-br-101-km-43-posto-serta-lote-94-qd-1-rod-br-101-centro-igarassu-pe,"                    Avenida Alfredo Bandeira De Melo, BR 101 Km 43 Posto Sertã - Lote 94 Qd 1 - Rod. BR 101 - Centro - Igarassu - PE                ",tel:+5581982096741
544,35925,Subway Campo Limpo,"https://maps.google.com/maps/dir/?api=1&destination=-23.66885,-46.80259&travelmode=driving",https://restaurantes.subway.com/subway-campo-limpo-embu-sp,campo-limpo-embu-sp,embu,sp,estrada-de-itapecirica-campo-limpo-embu-sp,                    Estrada De Itapecirica - Campo Limpo - Embu - SP                ,tel:+551145575995
545,35926,Subway IPIRANGA,"https://maps.google.com/maps/dir/?api=1&destination=-23.59005,-46.61997&travelmode=driving",https://restaurantes.subway.com/subway-ipiranga-s-o-paulo-sp,ipiranga-sao-paulo-sp,sao-paulo,sp,av-dr-ricardo-jaffet-ipiranga-sao-paulo-sp,                    Av. Dr Ricardo Jaffet - Ipiranga - São Paulo - SP                ,
546,35927,Subway POLVILHO,"https://maps.google.com/maps/dir/?api=1&destination=-23.40896,-46.83705&travelmode=driving",https://restaurantes.subway.com/subway-polvilho-cajamar-sp,polvilho-cajamar-sp,cajamar,sp,avenida-tenente-marques-polvilho-cajamar-sp,                    Avenida Tenente Marques - Polvilho - Cajamar - SP                ,tel:+551144483880
547,35928,Subway Fazenda Caveiras,"https://maps.google.com/maps/dir/?api=1&destination=-16.629388926202008,-49.278306851423636&travelmode=driving",https://restaurantes.subway.com/subway-fazenda-caveiras-goi-nia-go,fazenda-caveiras-goiania-go,goiania,go,av-perimentral-norte-8303-shopping-passeio-das-aguas-fazenda-caveiras-goiania-go,"                    Av. Perimentral Norte, 8303 - Shopping Passeio Das Aguas - Fazenda Caveiras - Goiânia - GO                ",tel:+556236058202
548,35929,Subway PONTO CERTO,"https://maps.google.com/maps/dir/?api=1&destination=-12.70608,-38.31606&travelmode=driving",https://restaurantes.subway.com/subway-ponto-certo-cama-ari-ba,ponto-certo-camacari-ba,camacari,ba,av-leste-s-n-shopping-camacari-110-ba-535-ponto-certo-camacari-ba,"                    Av Leste S/n Shopping CamaÇari, 110 - BA-535 - Ponto Certo - Camaçari - BA                ",
549,35932,Subway Jardim dos Pimentas ,"https://maps.google.com/maps/dir/?api=1&destination=-23.431885227716027,-46.40522631248093&travelmode=driving",https://restaurantes.subway.com/subway-jardim-dos-pimentas-guarulhos-sp,jardim-dos-pimentas-guarulhos-sp,guarulhos,sp,estrada-presidente-juscelino-kubitschek-de-oliveira-5420-em-frente-ao-shopping-bonsucesso-jardim-dos-pimentas-guarulhos-sp,"                    Estrada Presidente Juscelino Kubitschek De Oliveira, 5420 - Em Frente Ao Shopping Bonsucesso - Jardim Dos Pimentas - Guarulhos - SP                ",tel:+5511998084460
550,35933,Subway Batel 24horas,"https://maps.google.com/maps/dir/?api=1&destination=-25.4478628,-49.2926993&travelmode=driving",https://restaurantes.subway.com/subway-gua-verde-curitiba-pr,agua-verde-curitiba-pr,curitiba,pr,avenida-sete-de-setembro-5713-prox-av-sete-de-setembro-agua-verde-curitiba-pr,"                    Avenida Sete De Setembro, 5713 - Próx. Av. Sete De Setembro - Água Verde - Curitiba - PR                ",tel:+554130182252
551,35935,Subway Roosevelt,"https://maps.google.com/maps/dir/?api=1&destination=-18.8958,-48.27735&travelmode=driving",https://restaurantes.subway.com/subway-roosevelt-uberl-ndia-mg,roosevelt-uberlandia-mg,uberlandia,mg,praca-clarinda-de-freitas-roosevelt-uberlandia-mg,                    Praça Clarinda De Freitas - Roosevelt - Uberlândia - MG                ,tel:+553432350849
552,35937,Subway Centro,"https://maps.google.com/maps/dir/?api=1&destination=-14.795574938716948,-39.031730321426394&travelmode=driving",https://restaurantes.subway.com/subway-centro-ilh-us-ba,centro-ilheus-ba,ilheus,ba,av-soares-lopes-loja-02-centro-centro-ilheus-ba,                    Av. Soares Lopes - Loja 02 - Centro - Centro - Ilhéus - BA                ,tel:+557332316386
553,35938,Subway Centro,"https://maps.google.com/maps/dir/?api=1&destination=-12.9729926,-38.5109532&travelmode=driving",https://restaurantes.subway.com/subway-centro-salvador-ba,centro-salvador-ba,salvador,ba,praca-da-se-centro-salvador-ba,                    Praça Da Sé - Centro - Salvador - BA                ,tel:+557132662910
554,35939,Subway Centro,"https://maps.google.com/maps/dir/?api=1&destination=-12.8796128,-38.3125585&travelmode=driving",https://restaurantes.subway.com/subway-centro-lauro-de-freitas-ba,centro-lauro-de-freitas-ba,lauro-de-freitas,ba,av-praia-de-itapua-514-qd-a4-lotes-9-e-10-lj-10-centro-lauro-de-freitas-ba,"                    Av Praia De Itapuã, 514 - Qd A4 - Lotes 9 E 10 - Lj 10 - Centro - Lauro De Freitas - BA                ",
555,35940,Subway Jardim America,"https://maps.google.com/maps/dir/?api=1&destination=-23.201620273830276,-46.783897805032346&travelmode=driving",https://restaurantes.subway.com/subway-jardim-america-campo-limpo-paulista-sp,jardim-america-campo-limpo-paulista-sp,campo-limpo-paulista,sp,avenida-aderbal-da-costa-moreira-319-jardim-america-campo-limpo-paulista-sp,"                    Avenida Aderbal Da Costa Moreira, 319 - Jardim America - Campo Limpo Paulista - SP                ",tel:+5511991731643
